track_id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50
044qU7kwVZaDwzWnRsmVVL,0.36361458897590637,0.38313859701156616,0.274748295545578,0.3299887776374817,0.33442094922065735,0.4973026514053345,0.3335978090763092,0.3358286917209625,0.39086130261421204,0.3718016743659973,0.49338868260383606,0.30410152673721313,-128.75064086914062,135.5962371826172,28.092737197875977,22.979888916015625,14.629375457763672,10.047103881835938,8.14809799194336,7.574060916900635,3.2699339389801025,9.631975173950195,-4.579722881317139,6.752017974853516,-2.21651291847229,1.3774855136871338,-1.1547411680221558,-0.0448819138109684,-0.8251913189888,3.0385091304779053,1.4958816766738892,5.277927398681641,1300.1084291127638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05hXrqBkWkAdl4kG0iNksE,0.5136979222297668,0.4901783764362335,0.4423198401927948,0.49418938159942627,0.5164969563484192,0.5078028440475464,0.4708123505115509,0.4130355715751648,0.4946238100528717,0.5123084187507629,0.47305482625961304,0.4797961115837097,-76.89151000976562,82.84520721435547,16.397912979125977,12.943697929382324,16.220996856689453,4.614567279815674,5.148436546325684,10.958128929138184,1.0593268871307373,9.976688385009766,-0.5683446526527405,9.411904335021973,0.09868813306093216,3.879720449447632,-0.18877412378787994,4.142078399658203,-2.817847728729248,7.148092746734619,0.566141664981842,1.2547520399093628,2567.071444034866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036GQb6SETOJJG8BxJTNxc,0.4950883388519287,0.33549416065216064,0.41719701886177063,0.34052523970603943,0.43909281492233276,0.3641241788864136,0.3206177353858948,0.45692676305770874,0.30816715955734253,0.35128945112228394,0.26564863324165344,0.35898566246032715,-33.15835189819336,62.411399841308594,2.0938940048217773,13.695394515991211,2.678354263305664,10.042686462402344,-0.259956032037735,8.426209449768066,-1.54556143283844,2.8067424297332764,-1.9318227767944336,3.365886926651001,-4.599123001098633,1.8641024827957153,-1.8477987051010132,-0.8757075667381287,-6.161789417266846,-0.08837700635194778,-3.0725514888763428,3.665879726409912,3019.278944219228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05DOYX9MB5oUQbr6RPa6dH,0.628338634967804,0.46635302901268005,0.3914857506752014,0.3804554343223572,0.46010276675224304,0.6269229054450989,0.5646070241928101,0.5522816777229309,0.4508950412273407,0.4438241422176361,0.44238442182540894,0.5034931898117065,-169.78045654296875,109.46355438232422,32.618499755859375,26.91202735900879,6.034191608428955,14.507112503051758,8.865571022033691,11.076555252075195,-0.1941213309764862,3.1212432384490967,1.3660482168197632,4.472190856933594,-1.601513385772705,-0.7957486510276794,2.0689632892608643,2.2319607734680176,3.626884698867798,12.580363273620605,7.613288879394531,11.035181045532227,1546.018311795803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02Yq8TMuecXONAjkORNJNM,0.3315524756908417,0.3799470067024231,0.29094403982162476,0.4103775918483734,0.2558019161224365,0.2874573767185211,0.45186007022857666,0.35052290558815,0.49050217866897583,0.3770303726196289,0.45384305715560913,0.3629147708415985,-73.30049896240234,83.80309295654297,-5.42701530456543,21.58000373840332,2.5136635303497314,8.26115608215332,10.100889205932617,2.7825095653533936,0.7061532139778137,9.870096206665039,-3.1156485080718994,3.973304271697998,-4.562785625457764,3.9104104042053223,-3.449744939804077,3.9679999351501465,-0.3093792498111725,6.6022562980651855,3.1722166538238525,5.307687282562256,2475.5370419744313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04XOESV0aVnKMlUU1NhIG1,0.4954911768436432,0.221640944480896,0.2304917424917221,0.14399239420890808,0.3082484304904938,0.5580602288246155,0.20627403259277344,0.17627882957458496,0.1763067990541458,0.3164832592010498,0.2011377215385437,0.20554625988006592,-160.9964599609375,125.28880310058594,0.41960424184799194,22.030807495117188,-7.31284236907959,1.20133376121521,-3.74630069732666,-6.1032609939575195,-12.951472282409668,2.9888484477996826,-10.85993766784668,2.242994546890259,-11.020892143249512,0.26812562346458435,-2.8781862258911133,-1.6978416442871094,-6.321325778961182,-2.988086223602295,-9.727555274963379,3.0122599601745605,1655.819003487888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04MKRNwoX7TqQkA0ZrtMbC,0.5709807872772217,0.5637852549552917,0.5174216032028198,0.5390404462814331,0.6157577037811279,0.684164822101593,0.756378710269928,0.5828078389167786,0.5996825695037842,0.639133632183075,0.5667031407356262,0.549287736415863,-146.81204223632812,67.38298797607422,37.434322357177734,19.34503746032715,0.3847920000553131,18.314956665039062,-2.398192882537842,16.92371940612793,11.155234336853027,11.064738273620605,5.315181732177734,8.783448219299316,-2.3089003562927246,-0.9754749536514282,1.3774250745773315,8.686535835266113,-0.6065563559532166,12.270322799682617,8.655109405517578,4.289964199066162,2535.392876124543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04MLEeAMuV9IlHEsD8vF6A,0.5262174010276794,0.3903314471244812,0.3075505793094635,0.33506330847740173,0.3409689962863922,0.4673638641834259,0.33550503849983215,0.4134238660335541,0.41838082671165466,0.37690964341163635,0.3692595064640045,0.3645457923412323,-104.93495178222656,87.1232681274414,0.07931160181760788,7.393086910247803,9.584016799926758,5.597934722900391,-4.892900466918945,0.2072899490594864,-3.04361629486084,4.002502918243408,1.7768293619155884,4.405802249908447,-2.9461562633514404,1.8887406587600708,-1.7078412771224976,3.6398563385009766,-5.881471157073975,1.318001389503479,0.7300657629966736,0.14376816153526306,2434.768365951745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05UpUTOoVV6PVjfIhjretZ,0.4266335666179657,0.4615468978881836,0.4024161100387573,0.467178612947464,0.5337817072868347,0.578407347202301,0.6559045910835266,0.4690622091293335,0.4582877457141876,0.41931644082069397,0.4074513912200928,0.4472486972808838,-93.4876480102539,77.48316192626953,3.5178582668304443,33.935935974121094,1.4563990831375122,10.40805721282959,1.3393058776855469,-0.8338430523872375,-5.509488582611084,1.549842119216919,-4.700751781463623,-1.5594512224197388,-5.352514266967773,-3.111241340637207,-2.741446018218994,0.9263759851455688,-6.1006245613098145,-1.531373143196106,-2.933849811553955,1.1912404298782349,2503.6463094639817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04pjfS3YIK6gXjxi1zHeZa,0.5038902163505554,0.33590346574783325,0.3524509370326996,0.3565042316913605,0.4569970369338989,0.3127051591873169,0.34004172682762146,0.37430813908576965,0.4096819758415222,0.4916524887084961,0.4070809781551361,0.5530354380607605,-160.7413787841797,111.32390594482422,0.3041425347328186,26.169376373291016,6.621293067932129,7.094024181365967,3.365870952606201,6.420548439025879,6.9634809494018555,3.962449073791504,-1.171576738357544,2.2564094066619873,-1.3697751760482788,6.086653709411621,-0.5400063395500183,2.609389066696167,-0.9817183613777161,1.6351467370986938,-1.3874006271362305,2.78432559967041,1970.534283347548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05mrU7mN3c1822bpY58UBC,0.5119709968566895,0.35245922207832336,0.2888009250164032,0.30663827061653137,0.3286779820919037,0.4736335277557373,0.33894461393356323,0.46619510650634766,0.5171756148338318,0.3903534710407257,0.4454098045825958,0.3657037019729614,-118.75373077392578,92.35515594482422,28.531503677368164,10.884167671203613,3.568678379058838,9.26375961303711,-2.58967661857605,4.091123580932617,-10.509851455688477,5.443188667297363,-4.995660781860352,-1.8972641229629517,1.5223946571350098,1.5360603332519531,0.48539403080940247,4.298933506011963,-4.208503246307373,0.788410484790802,-2.8826324939727783,0.8524682521820068,2237.3130679034857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03WsrEB8eyCeUfvRxGP5JX,0.467548131942749,0.4888179898262024,0.34382495284080505,0.4015807807445526,0.46817106008529663,0.42082905769348145,0.48296886682510376,0.4025324583053589,0.4798327088356018,0.48414722084999084,0.48300668597221375,0.5142536759376526,-81.51862335205078,54.245361328125,16.940929412841797,15.284772872924805,11.637208938598633,7.802399158477783,4.625164985656738,7.260577201843262,2.6735358238220215,4.175796985626221,-5.184361457824707,8.662135124206543,-3.5463619232177734,3.7526588439941406,-1.520184874534607,-1.0573315620422363,2.333173990249634,1.3953768014907837,-1.5525540113449097,5.392842769622803,3356.7310486013844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04o1cc3SZKXhAGFugDUHMx,0.34503695368766785,0.43572306632995605,0.3321603834629059,0.46705538034439087,0.304240345954895,0.2908781170845032,0.426400750875473,0.3856215178966522,0.6172856092453003,0.3720855414867401,0.3834114074707031,0.48036181926727295,-48.72551345825195,72.79609680175781,5.098455429077148,16.91278839111328,-0.23912157118320465,-0.9354248642921448,-2.3497207164764404,-1.12781822681427,-11.13446044921875,-1.1730842590332031,-7.231736660003662,-2.900503396987915,-7.180999755859375,-2.188965082168579,-1.8831192255020142,-0.5774147510528564,-3.618690252304077,2.85512375831604,-6.542652130126953,-1.123055338859558,2754.625915193211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05iMQqncVBIm4AE26EvaTL,0.3782736361026764,0.2501954138278961,0.3266320526599884,0.28455567359924316,0.3854058086872101,0.3932977318763733,0.35844504833221436,0.4888213574886322,0.31165602803230286,0.2779252529144287,0.1951666921377182,0.3137093186378479,-102.24966430664062,102.91825103759766,13.751614570617676,20.57465934753418,8.65204906463623,4.902198791503906,4.426242351531982,3.6261749267578125,-1.133723497390747,4.685753345489502,-3.5962634086608887,2.5236270427703857,-5.981066703796387,-1.5837105512619019,-4.344846248626709,-4.478891849517822,-5.246197700500488,-2.3554556369781494,-6.191035747528076,-0.10243692249059677,2002.64842845802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05LvE6ySn6hEcHdAJ7N19z,0.45576319098472595,0.47571972012519836,0.6072860956192017,0.5779038071632385,0.4719521701335907,0.44544294476509094,0.5398973226547241,0.8154571056365967,0.7649883031845093,0.5980485081672668,0.49983763694763184,0.49614977836608887,-63.602718353271484,69.60647583007812,-3.229933500289917,26.8421630859375,5.031078815460205,11.983799934387207,2.0793869495391846,6.378576755523682,-1.3728632926940918,5.589967727661133,-1.8564931154251099,1.8452247381210327,-5.879428863525391,-0.6177049875259399,-2.560079574584961,-1.213861346244812,-6.606714248657227,-3.366720676422119,-2.6505770683288574,0.8764382004737854,2678.4265996769436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03GzYByXsXHcoEAxjsWv9G,0.478154718875885,0.48465609550476074,0.4509599208831787,0.49883079528808594,0.5118687748908997,0.5035691261291504,0.5512673854827881,0.5012831091880798,0.5706294178962708,0.5259788632392883,0.525651216506958,0.5150460600852966,-91.46088409423828,44.269386291503906,23.318492889404297,33.19994354248047,4.7335710525512695,20.41316795349121,0.14648018777370453,14.787883758544922,-0.3633917272090912,11.180213928222656,3.245326042175293,1.6872979402542114,0.5977923274040222,0.6283317804336548,-0.3191361725330353,1.5372298955917358,-4.411738872528076,1.435325264930725,-3.1823360919952393,-1.3252278566360474,3511.2913689877064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045sp2JToyTaaKyXkGejPy,0.2592831254005432,0.36825308203697205,0.3448319733142853,0.2939915657043457,0.37431833148002625,0.2502513825893402,0.24986879527568817,0.2277316451072693,0.3896270990371704,0.6007343530654907,0.39658069610595703,0.32874932885169983,-239.73171997070312,98.7132797241211,17.76008415222168,30.649478912353516,13.904633522033691,7.349574089050293,7.6650872230529785,4.871185779571533,0.783253014087677,1.3524205684661865,-9.43222427368164,-2.3498313426971436,-8.078415870666504,-2.1926255226135254,-5.04468297958374,-1.6066006422042847,-10.954519271850586,-2.398186445236206,-11.486268043518066,-8.902216911315918,1923.30953384423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
049NJ23pZOBKj9GNJUgd60,0.38021111488342285,0.3769034743309021,0.49053457379341125,0.3605583608150482,0.37965214252471924,0.36631709337234497,0.5141093134880066,0.6390283107757568,0.43819868564605713,0.4821816086769104,0.3757714331150055,0.43657973408699036,-79.43336486816406,52.192012786865234,0.03541036322712898,16.443124771118164,6.9554524421691895,5.643314838409424,1.664284586906433,3.8611462116241455,-1.797579050064087,7.387564182281494,-3.4149181842803955,2.5476229190826416,-2.8219316005706787,4.59541130065918,1.2840312719345093,2.4455182552337646,1.5097465515136719,4.566361904144287,-0.6827303171157837,3.031682252883911,3165.7683141891125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03taJRQ6nyzYWac6HDysMh,0.2620810568332672,0.2779213786125183,0.365581214427948,0.1459704339504242,0.16635368764400482,0.15650127828121185,0.23078182339668274,0.20282979309558868,0.1762648969888687,0.2561245262622833,0.29949066042900085,0.4075765311717987,-178.46728515625,98.56748962402344,33.21071243286133,22.70486068725586,11.1729097366333,-12.600024223327637,5.583957672119141,-7.627612590789795,5.48106050491333,4.247237205505371,-16.69196128845215,1.6399012804031372,-10.594169616699219,-7.1415839195251465,-10.665314674377441,-6.336287021636963,-7.232141494750977,-6.843661308288574,-6.249859809875488,0.47605594992637634,1970.9970608654814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05MLzVoBzoe6LaBooK7Vsj,0.26309168338775635,0.270871102809906,0.18380995094776154,0.1843051314353943,0.27460914850234985,0.29120010137557983,0.4701235890388489,0.3711870610713959,0.3858282268047333,0.5058246850967407,0.31803223490715027,0.2692021131515503,-220.1543426513672,126.36507415771484,32.61012268066406,30.583974838256836,12.37840461730957,13.813572883605957,6.805161952972412,11.235868453979492,-0.4862572252750397,5.264533042907715,-1.3272175788879395,1.7127889394760132,-2.823822498321533,-0.6320887804031372,-2.8072831630706787,-2.1784796714782715,1.7798813581466675,1.3059320449829102,-3.8688395023345947,-2.794489622116089,1190.215749577247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
059seYDUmCUfv4KsB5Jc6H,0.35959938168525696,0.3684444725513458,0.315938800573349,0.4361765384674072,0.5429356098175049,0.37204667925834656,0.41776737570762634,0.3528096079826355,0.615042507648468,0.4125034511089325,0.36423254013061523,0.4599382281303406,-2.693269729614258,62.42510986328125,9.824799537658691,20.03419303894043,2.6458823680877686,10.639433860778809,4.857014179229736,5.082876205444336,-0.4848558008670807,5.885680675506592,0.17606006562709808,4.929329872131348,-4.013031959533691,-2.497760772705078,-3.541093587875366,5.614103317260742,3.0588905811309814,5.939767360687256,-1.1550413370132446,3.131922721862793,3063.817795065411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03yOjwHoOPDlTUg0NRxN6t,0.33034440875053406,0.27915990352630615,0.4367227554321289,0.2983241081237793,0.2781437039375305,0.28219151496887207,0.449055939912796,0.6075850129127502,0.40252894163131714,0.3695935904979706,0.28820011019706726,0.39818447828292847,-50.00747299194336,68.62489318847656,14.158294677734375,34.27778625488281,9.602042198181152,12.161471366882324,5.070202350616455,8.517390251159668,-4.494792461395264,3.2539968490600586,-1.0837210416793823,0.11165183037519455,-3.0379841327667236,1.149147629737854,-1.8998429775238037,-0.3002946376800537,-5.488057613372803,-0.628497302532196,-3.1060314178466797,-4.646974086761475,2737.058083317212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04EMkFMFkTaxWciZvxjkVT,0.33615049719810486,0.410127192735672,0.512700617313385,0.3640901446342468,0.4316962659358978,0.32601943612098694,0.47450771927833557,0.35225069522857666,0.32971590757369995,0.39542996883392334,0.340120792388916,0.3792553246021271,-110.25074005126953,105.95542907714844,21.625883102416992,7.623202323913574,12.930401802062988,10.157629013061523,-11.72276496887207,2.5749831199645996,-5.953934192657471,0.16689254343509674,-1.2984734773635864,-3.915966272354126,-2.998936414718628,-3.8293886184692383,-3.107729196548462,-0.07884860783815384,-4.840433597564697,0.24305479228496552,-3.6536004543304443,1.8805121183395386,1923.0614738675447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04i2uLdBAfCSYjQzZqspDa,0.5175695419311523,0.46436670422554016,0.389413058757782,0.38943472504615784,0.42976999282836914,0.5327327251434326,0.4758073091506958,0.48372092843055725,0.49944359064102173,0.46853718161582947,0.44296982884407043,0.4586016535758972,-85.38227081298828,84.08076477050781,-5.516775608062744,23.88994598388672,9.666153907775879,3.350353956222534,3.037933349609375,8.198811531066895,1.186607837677002,7.301201820373535,2.908351182937622,4.5528082847595215,-0.8590154051780701,1.5519813299179077,1.1724176406860352,-0.19475160539150238,-3.203765392303467,-0.11315859854221344,-2.1601507663726807,-1.2212461233139038,2187.388405948841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03ZIYIkSXFEe8eKeG6qzE8,0.3926736116409302,0.4253455698490143,0.4591157138347626,0.3527320623397827,0.4648917615413666,0.32441696524620056,0.32209259271621704,0.42157983779907227,0.3977877199649811,0.5368064641952515,0.35889193415641785,0.4310491979122162,-52.44921112060547,110.73516082763672,-14.44310474395752,27.009557723999023,-8.396317481994629,2.7048728466033936,-4.174954891204834,6.872702598571777,-5.394531726837158,-1.1440685987472534,-7.911770820617676,2.843024969100952,-5.233654022216797,-1.4305789470672607,-3.374415397644043,1.3154592514038086,-6.539334774017334,-0.2147819548845291,-5.9662346839904785,-1.8490349054336548,2031.9423549932858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
